guidetpye,subjID,picID,score,imprtype,age,gender,ext,agrr,con,neu,ope,choice,SID,SumWeiGA,SumWeiFO,SumWeiEY,SumWeiEB,SumWeiM,SumWeiN,MeaWeiGA,MeaWeiFO,MeaWeiEY,MeaWeiEB,MeaWeiM,MeaWeiN,MeaWeiEyN,MeaWeiNM,MeaWeiEyM,MeaWeiEyNM
freewatch,P09,AgrM5,-1,Agr,19,m,1.5,6,4.5,4.5,6,3,subj07M,5.631068790571299e-5,0,82.81766841216354,0,0,116.93417435337025,2.8439741366521713e-8,0,0.016932665796803015,0,0,0.014409633315264356,2.4399350518185e-4,0,0,0
freewatch,P09,ConF4,2,Con,19,m,1.5,6,4.5,4.5,6,6,subj07M,0.031105936418655507,0,85.7487710667829,0,0,71.35795904677191,1.76437529317388e-5,0,0.02426394201097422,0,0,0.0077411541599882745,1.8783091563596735e-4,0,0,0
freewatch,P09,AgrM1,3,Agr,19,m,1.5,6,4.5,4.5,6,7,subj07M,0.00203885118430006,0,67.45665259571088,0,0,69.56184388396376,1.563536184279187e-6,0,0.017243520602175582,0,0,0.009098998545973023,1.5689876888665147e-4,0,0,0
freewatch,P09,ConM4,3,Con,19,m,1.5,6,4.5,4.5,6,7,subj07M,0.010504033342160575,0,69.61768391304963,0,0,74.14214845394807,8.376422122935069e-6,0,0.016615199024594185,0,0,0.008830651316573138,1.4672302914165735e-4,0,0,0
freewatch,P09,OpeF2,-1,Ope,19,m,1.5,6,4.5,4.5,6,3,subj07M,6.962634711015673,0,4.596949223335104,0,0,243.12139905849514,0.002886664473887095,0,8.394721006820861e-4,0,0,0.021956235804072532,1.8431647393516e-5,0,0,0
freewatch,P09,ConF1,2,Con,19,m,1.5,6,4.5,4.5,6,6,subj07M,3.324469089649277,0,66.48899693640965,0.0011397036126741841,0,9.731680310947588,0.0019317077801564654,0,0.013706245503279663,2.1144779455921784e-7,0,0.001178312181976945,1.615023604568115e-5,0,0,0
freewatch,P09,ExtF1,2,Ext,19,m,1.5,6,4.5,4.5,6,6,subj07M,0.8987952476982751,0,70.6175577246023,0,0,56.1448039004722,3.3141417687989494e-4,0,0.01169939657465247,0,0,0.005710415368233543,6.680841399895434e-5,0,0,0
freewatch,P09,NeuM2,2,Neu,19,m,1.5,6,4.5,4.5,6,6,subj07M,0.4390439284777372,0,19.731334769939526,0,0,205.02687914015365,3.0918586512516705e-4,0,0.004267157173429828,0,0,0.02353925133641259,1.0044568519734066e-4,0,0,0
freewatch,P09,OpeF4,2,Ope,19,m,1.5,6,4.5,4.5,6,6,subj07M,28.06863781850996,0,45.30470704983571,0.2613357250863547,0,8.901343946275727,0.013308979525135116,0,0.00707333443401026,4.829712162009882e-5,0,0.0010169477831915602,7.193211772439263e-6,0,0,0
freewatch,P09,NeuF4,-1,Neu,19,m,1.5,6,4.5,4.5,6,3,subj07M,48.621227679524175,0,22.60533334654491,0,0,49.34622958001965,0.025218479086890132,0,0.003863499119218067,0,0,0.00563377435552228,2.1766082260433665e-5,0,0,0
freewatch,P09,ExtF2,1,Ext,19,m,1.5,6,4.5,4.5,6,5,subj07M,0.05376215358728993,0,24.321556539272734,0,0,18.53763726401622,3.091555697946517e-5,0,0.004125094392685335,0,0,0.002166624271156641,8.93752963200421e-6,0,0,0
freewatch,P09,ConM5,3,Con,19,m,1.5,6,4.5,4.5,6,7,subj07M,0.8838070757540891,0,147.58117789014736,2.7733173563631435,0,12.310026572129889,9.362363090615351e-4,0,0.03745715174876837,6.40636949956836e-4,0,0.0017518182114885283,6.56181205839818e-5,0,0,0
freewatch,P09,ConM3,2,Con,19,m,1.5,6,4.5,4.5,6,6,subj07M,0.0011026451491858308,0,50.502144150533056,1.102262688280981,0,0.012221991658804053,7.009822944601594e-7,0,0.011485591119065967,2.207616039016585e-4,0,1.6469467266950616e-6,1.8916156697703565e-8,0,0,0
freewatch,P09,ExtM1,2,Ext,19,m,1.5,6,4.5,4.5,6,6,subj07M,0,0,177.82026838970927,0,0,0.17291777788088267,0,0,0.030113508618071,0,0,1.90040419695442e-5,5.722783816280523e-7,0,0,0
freewatch,P09,AgrM3,3,Agr,19,m,1.5,6,4.5,4.5,6,7,subj07M,42.09368403081074,16.771875827662942,136.34109032790502,0.6562326752816021,0,44.01625431704133,0.03919337433036382,0.0010916347193219828,0.03586036042291032,1.5897109381821756e-4,0,0.0063837932294476185,2.2892512607332623e-4,0,0,0
freewatch,P09,ExtM2,-1,Ext,19,m,1.5,6,4.5,4.5,6,3,subj07M,4.589889715758627,0,250.0946821466706,0.799064715991683,0,17.752505533898297,0.002568488928796098,0,0.04465179113491709,1.1947737978344544e-4,0,0.0018913813694756336,8.445356586629944e-5,0,0,0
freewatch,P09,OpeM5,1,Ope,19,m,1.5,6,4.5,4.5,6,5,subj07M,14.890131910425985,0,67.78165369991468,0,0,45.77872054970023,0.007647730821995884,0,0.011672404632325587,0,0,0.005479200544548203,6.395544581762532e-5,0,0,0
freewatch,P09,ExtF4,0,Ext,19,m,1.5,6,4.5,4.5,6,4,subj07M,172.6082040915831,0,84.06911298027941,3.5597230139064715,0,11.044695878009712,0.10017887643156304,0,0.013831706643678745,5.464726763749572e-4,0,0.0013405384000497284,1.8541933894074304e-5,0,0,0
freewatch,P09,NeuM3,2,Neu,19,m,1.5,6,4.5,4.5,6,6,subj07M,0,0,17.082059139324645,0,0,97.58870865271366,0,0,0.003337643442619118,0,0,0.009282669899430577,3.0982242319832334e-5,0,0,0
freewatch,P09,OpeF3,-2,Ope,19,m,1.5,6,4.5,4.5,6,2,subj07M,0.004045743202215824,0,237.4557336388285,4.833744401929814,0,0.9069497374662467,2.7391626284467327e-6,0,0.04015825023487713,6.874903145967593e-4,0,1.185710207172502e-4,4.761604720568133e-6,0,0,0
freewatch,P09,ExtM3,-1,Ext,19,m,1.5,6,4.5,4.5,6,3,subj07M,0,0,251.6215735231034,0.008143149811689612,0,51.88457253256181,0,0,0.041776784579628655,1.5985767200018868e-6,0,0.006130029836077719,2.560929359285152e-4,0,0,0
freewatch,P09,AgrM2,2,Agr,19,m,1.5,6,4.5,4.5,6,6,subj07M,0,0,40.53655379227362,0.06682147961151773,0,105.25060078549497,0,0,0.009127798647213156,1.1131347594788894e-5,0,0.01199573749549749,1.0949467648372611e-4,0,0,0
freewatch,P09,NeuF2,0,Neu,19,m,1.5,6,4.5,4.5,6,4,subj07M,2.8421863527984197,0,177.79760365872488,15.18751337567477,0,77.37328818527615,0.0017522727205908876,0,0.03429076251855832,0.0030938100174525912,0,0.008506298173403272,2.91687450576218e-4,0,0,0
freewatch,P09,NeuF3,1,Neu,19,m,1.5,6,4.5,4.5,6,5,subj07M,6.346645622405301,0,125.72107858520526,0.004859260844123013,0,28.236215062600074,0.0029838484355455106,0,0.024949608768645617,1.0064749055764317e-6,0,0.0029501844177828936,7.360594701903774e-5,0,0,0
freewatch,P09,ExtF3,-2,Ext,19,m,1.5,6,4.5,4.5,6,2,subj07M,41.84359037173176,0,129.4668313106672,1.1703985954190603,0,43.976074829905244,0.02473025435681546,0,0.021792094144195792,2.504597893043142e-4,0,0.005364244307136526,1.168981169535855e-4,0,0,0
freewatch,P09,NeuM4,-1,Neu,19,m,1.5,6,4.5,4.5,6,3,subj07M,0.060044251655319514,0,108.4651673346603,0,0,49.58246472789388,2.6793508101436643e-5,0,0.019847240134430063,0,0,0.005606973281453566,1.1128294514434224e-4,0,0,0
freewatch,P09,AgrF3,3,Agr,19,m,1.5,6,4.5,4.5,6,7,subj07M,0.003983371269726446,0,129.31841995867876,0.019327387886600912,0,4.54056817326171,3.7227768875948097e-6,0,0.0292112988386444,4.820999722275109e-6,0,5.954062645242211e-4,1.7392590323417982e-5,0,0,0
freewatch,P09,AgrF2,1,Agr,19,m,1.5,6,4.5,4.5,6,5,subj07M,0,0,8.239736722827606,0,0,171.09382074472447,0,0,0.0019082299033875883,0,0,0.024988143821341385,4.768312327003343e-5,0,0,0
freewatch,P09,ConM2,1,Con,19,m,1.5,6,4.5,4.5,6,5,subj07M,1.2934835786616268,0,6.342845131129415,0.004951530982038739,0,210.2811669648965,0.0010507583904643598,0,0.0015603555058128944,1.28477711002562e-6,0,0.028617469646828594,4.4653426325862383e-5,0,0,0
freewatch,P10,NeuF1,-1,Neu,19,f,6,5,1.5,3.5,5.5,3,subj12F,21.332861929073207,0,100.19235557253526,33.32511804397137,0.08467487346522361,44.65743898862799,0.010828863923387414,0,0.019124328225335992,0.0055073736645135304,1.3591472466328026e-5,0.004660068766422622,8.912068464170283e-5,6.333719633002829e-8,2.5992778051167404e-7,1.211281331488007e-9
freewatch,P10,ConF3,1,Con,19,f,6,5,1.5,3.5,5.5,5,subj12F,0.02746249010355162,56.16184974908749,55.19210138352133,0,0,20.048030167225004,1.3077376239786486e-5,0.0024626989585217053,0.01038616887156969,0,0,0.0023804357833323445,2.472360803361701e-5,0,0,0
freewatch,P10,NeuM5,0,Neu,19,f,6,5,1.5,3.5,5.5,4,subj12F,1.220635591802843,0.8911132048237597,20.895367321140526,30.005172839554636,0,112.14265857986422,6.662858033858314e-4,4.6320470154057576e-5,0.00518881731341955,0.004650522758765443,0,0.014833684997336536,7.696928153599165e-5,0,0,0
freewatch,P10,OpeF1,0,Ope,19,f,6,5,1.5,3.5,5.5,4,subj12F,32.130330564255445,0.467774353494662,57.04870176054678,3.350032832473606,0,22.17572885256454,0.015380723103999735,2.46443471626712e-5,0.009247641718357397,0.00066311022020459345,0,0.002615679270177464,2.4188864740735743e-5,0,0,0
freewatch,P10,ConF5,1,Con,19,f,6,5,1.5,3.5,5.5,5,subj12F,22.34059270779067,0.01598633517125415,161.2253218343563,0.6844064095732014,0,29.35712019237439,0.012254850635101849,1.0706091060309503e-6,0.03290984319950118,1.6709140858720738e-4,0,0.0035840703445701853,1.1795119305578697e-4,0,0,0
freewatch,P10,AgrF1,1,Agr,19,f,6,5,1.5,3.5,5.5,5,subj12F,10.030321765619302,0.09965099702393349,58.10276462326522,4.67652217320067,46.31476402935843,91.14790299529267,0.008955644433588662,5.993323932395109e-6,0.013933516696226672,0.0013022896611530688,0.007640178823714687,0.012733710952122473,1.774253741563229e-4,9.72878287637099e-5,1.0645455920238604e-4,1.3555615864187934e-6
freewatch,P10,ConM1,-1,Con,19,f,6,5,1.5,3.5,5.5,3,subj12F,0.4341803036114117,40.93576369781276,99.81769198114992,26.968722671093772,0,24.581290419309987,2.3882304929120554e-4,0.0020914404382472163,0.024227595141055807,0.0031829012948299037,0,0.00284078243606957,6.882532674491578e-5,0,0,0
freewatch,P10,ExtF5,-1,Ext,19,f,6,5,1.5,3.5,5.5,3,subj12F,9.597646582911832,33.94712059144871,51.777019312046995,5.890142239116491,0,87.85120702865375,0.003989046792565184,0.0019195431490782418,0.00909325945065806,0.0013951071149020586,0,0.009978556000528594,9.073759865572734e-5,0,0,0
freewatch,P10,OpeM3,2,Ope,19,f,6,5,1.5,3.5,5.5,6,subj12F,36.94208740061589,72.73036643297091,42.675838760926126,0.09873765375857634,0,52.43227158580826,0.016573390489284832,0.0029655603030773053,0.00660718977565043,1.1649086097047704e-5,0,0.005091500445310571,3.364050968497562e-5,0,0,0
freewatch,P10,NeuF5,0,Neu,19,f,6,5,1.5,3.5,5.5,4,subj12F,4.784424410597927,31.681785757033573,102.04276795680127,0.09299332131062149,0,54.38510518056197,0.002375583123434919,0.0016595142086340985,0.021487211614403298,2.0925589853875223e-5,0,0.006147293453211481,1.320881952849911e-4,0,0,0
freewatch,P10,OpeM4,0,Ope,19,f,6,5,1.5,3.5,5.5,4,subj12F,6.647497362372044,32.38367474973984,61.97578010970676,12.87828071791623,36.62390823361631,8.515207108378602,0.0023886084665368464,0.00142986907231278,0.011041471603368387,0.0016195021023536506,0.004232020826625412,7.863336511569492e-4,8.682280680022438e-6,3.3277803883726104e-6,4.672773778204809e-5,3.67435926604624e-8
freewatch,P10,AgrM4,-1,Agr,19,f,6,5,1.5,3.5,5.5,3,subj12F,11.148568124124505,3.9805941801825537,36.94701965019699,67.11951026475205,0,32.48176946903296,0.00714651802828494,2.0181475259493782e-4,0.009468739018502561,0.01411556472444838,0,0.004285759264946953,4.058073597591207e-5,0,0,0
freewatch,P10,NeuM1,1,Neu,19,f,6,5,1.5,3.5,5.5,5,subj12F,1.116175263719817,0.836437114158381,135.31805830686073,21.5101762419314,0.10498312584666407,42.84889853464092,5.849975176728601e-4,5.359028153244368e-5,0.02778034455078233,0.003145222436311069,2.0963084234557523e-5,0.004679870962717444,1.3000842779749202e-4,9.810452919830558e-8,5.823617028830811e-7,2.7253776231212148e-9
freewatch,P10,OpeM1,1,Ope,19,f,6,5,1.5,3.5,5.5,5,subj12F,0.09153641072069627,0,122.24351446763629,0.010982191353317142,37.46619660816995,110.63048406506233,4.871549266668242e-5,0,0.018215394794760288,1.4547875683292015e-6,0.0041885071669278875,0.010236928293241633,1.8646969034704798e-4,4.287744752356945e-5,7.629531164627441e-5,7.810296344334344e-7
freewatch,P10,ConF2,2,Con,19,f,6,5,1.5,3.5,5.5,6,subj12F,0.11090800210587969,0,127.90396728877073,0.07210657086386806,29.24900983295124,15.10862603887929,6.287301706682521e-5,0,0.02405114089672259,1.3711080217506762e-5,0.005108997350733841,0.0017926703890459527,4.311576810832671e-5,9.158748268374777e-6,1.2287721512348204e-4,2.2027834504029578e-7
freewatch,P10,OpeF5,1,Ope,19,f,6,5,1.5,3.5,5.5,5,subj12F,0.35128959671289905,0.006689173625096432,97.73199352445229,28.633860246909876,0,53.8093908758271,1.7236977267561288e-4,4.59958304689296e-7,0.01617008496433691,0.004005856218090358,0,0.005708613502633896,9.230876536615103e-5,0,0,0
freewatch,P10,AgrF4,0,Agr,19,f,6,5,1.5,3.5,5.5,4,subj12F,5.43715786462856,0.07389665060769082,65.43251377269732,15.797455097101885,0,74.4431159584398,0.0035676888875515486,6.919162041918616e-6,0.015908707457499956,0.004320966930279509,0,0.00797547846137131,1.2687955367554803e-4,0,0,0
freewatch,P10,AgrF5,1,Agr,19,f,6,5,1.5,3.5,5.5,5,subj12F,0.15655242842081743,0,69.08219479834241,0.21679448216955666,30.56408161073704,53.2719802772066,9.054507138277469e-5,0,0.013961640015833148,4.367334451441512e-5,0.004960091140982966,0.005504441028849618,7.68510241331806e-5,2.7302529183260153e-5,6.925100695612728e-5,3.811880839784573e-7
freewatch,P10,OpeM2,-1,Ope,19,f,6,5,1.5,3.5,5.5,3,subj12F,6.369865857071562,0.03613371489189569,85.42140587427576,0.14764939767372098,0,139.81501546904283,0.0028310514920318053,1.8665073036776532e-6,0.015068161205552261,1.9140445640876455e-5,0,0.013696612016951689,2.0638275784133235e-4,0,0,0
freewatch,P10,ExtM5,1,Ext,19,f,6,5,1.5,3.5,5.5,5,subj12F,0.3128027809227914,0.052197712080841216,81.491635020627,19.493083617923798,0,78.01238717434234,2.1632280838367317e-4,3.09907451646626e-6,0.013326514312449224,0.003581970528835685,0,0.009805478528700645,1.306728499531427e-4,0,0,0
freewatch,P10,ExtM4,2,Ext,19,f,6,5,1.5,3.5,5.5,6,subj12F,6.402587272076598,4.186674228646258,58.603873234713035,38.96412072905951,0.9766205139907975,53.74902260187451,0.00447420494205213,1.60642860434589e-4,0.010913197995291068,0.006160335293131938,1.7242593820458995e-4,0.006283495744899989,6.857303316666251e-5,1.0834376490189295e-6,1.8817184031505125e-6,1.1823769579296248e-8
freewatch,P10,AgrM5,-2,Agr,19,f,6,5,1.5,3.5,5.5,2,subj12F,1.672061297136406,0,72.76795865440286,0,1.2094364777862303,39.0182869337256,8.444754025941445e-4,0,0.01487793061836084,0,2.489064576633526e-4,0.004808168445314307,7.153559653077816e-5,1.1967841755718934e-6,3.7032130075773294e-6,1.7805671929310805e-8
freewatch,P10,ConF4,2,Con,19,f,6,5,1.5,3.5,5.5,6,subj12F,20.5175157282313,37.420328369036035,33.86457259037293,2.493481695563714,18.878596306858213,90.55146823954222,0.011637842160085819,0.0019321695858437566,0.009582504977468287,5.400653445015624e-4,0.0036131284797814764,0.009823331334296184,9.413212140621337e-5,3.549295821027531e-5,3.4622821641738426e-5,3.401114487150371e-7
freewatch,P10,AgrM1,-1,Agr,19,f,6,5,1.5,3.5,5.5,3,subj12F,0.9474372932992101,39.90233226602203,17.464604654447875,10.189762970743521,0,90.84761723022687,7.265623414871243e-4,0.002449197904862634,0.004464367242957023,0.002386920349202043,0,0.011883272364974084,5.305129188532673e-5,0,0,0
freewatch,P10,ConM4,1,Con,19,f,6,5,1.5,3.5,5.5,5,subj12F,9.371137320181097,17.26333044051222,30.286705492910144,17.40123941930643,0,25.177210614956426,0.007472996268086999,9.574250147253187e-4,0.007228330666565667,0.0032776868373152065,0,0.002998714937465034,2.1675703142767052e-5,0,0,0
freewatch,P10,OpeF2,-1,Ope,19,f,6,5,1.5,3.5,5.5,3,subj12F,37.098264997942124,0,54.71193360850609,0.052650713722391315,0.007061644781127157,88.55860330015904,0.015380706881402207,0,0.009991222353635152,9.204670231187294e-6,1.006936372611886e-6,0.00799770643006945,7.990686326192149e-5,8.053181501908889e-9,1.006052519472817e-8,8.046112703975321e-11
freewatch,P10,ConF1,1,Con,19,f,6,5,1.5,3.5,5.5,5,subj12F,11.610234878649152,0,80.01033158902347,0.5458045481738765,21.964276915140992,67.33497946649474,0.006746214339714789,0,0.01649357484828354,1.0126243936435556e-4,0.004546528030457668,0.00815292159662123,1.344708225860596e-4,3.706748656916211e-5,7.49885003701727e-5,6.1137536416622e-7
freewatch,P10,ExtF1,0,Ext,19,f,6,5,1.5,3.5,5.5,4,subj12F,14.271810002642006,0,143.6406200693992,0,0,29.349951471860432,0.005262466815133483,0,0.02379731942832989,0,0,0.0029851455931509795,7.103846322028516e-5,0,0,0
freewatch,P10,NeuM2,-2,Neu,19,f,6,5,1.5,3.5,5.5,2,subj12F,5.268447301152596,59.15797242708914,75.4869871513384,10.337951666715313,0,51.69460503429465,0.003710174155741265,0.004420051735437025,0.016325040473905362,0.0017115814017740585,0,0.00593508668591213,9.689053036365236e-5,0,0,0
freewatch,P10,OpeF4,-1,Ope,19,f,6,5,1.5,3.5,5.5,3,subj12F,20.568568305725027,24.66143364872353,113.60102100223364,0.07986758492460444,23.742583198525427,14.955208692775612,0.009752758798352312,0.0012143105839146945,0.01773630304484522,1.4760226376751884e-5,0.004009217021027597,0.0017085809085771292,3.030390877116095e-5,6.8500716604702235e-6,7.110868805749706e-5,1.2149494684900596e-7
freewatch,P10,NeuF4,-2,Neu,19,f,6,5,1.5,3.5,5.5,2,subj12F,18.500656135209606,28.368094349420858,93.6778295486551,0.9189675950466135,0.42979787005819153,0.5741088298513057,0.009595776003739422,0.0013823933701779083,0.016010567347232114,1.7594631343033e-4,7.535025772408688e-5,6.554501996247354e-5,1.049412956384856e-6,4.938834146702801e-9,1.2064003759227899e-6,7.907353672259485e-11
freewatch,P10,ExtF2,-1,Ext,19,f,6,5,1.5,3.5,5.5,3,subj12F,5.843399043668345,4.967072178788154,72.42850462610451,0.04161628797070477,0,1.7029754353763977,0.003360206465594218,2.3887045199519832e-4,0.012284346103477698,8.077695646487726e-6,0,1.9903873718751726e-4,2.4450607356105994e-6,0,0,0
freewatch,P10,ConM5,1,Con,19,f,6,5,1.5,3.5,5.5,5,subj12F,13.81490858457708,0.001082501514404375,101.6356677111163,1.1261727854463164,34.07568210378849,13.895106811740472,0.014634437059933347,7.428130888659679e-8,0.025795854749014288,2.6014617358427266e-4,0.0073709024667507,0.001977388190086875,5.100841853389729e-5,1.457513548803505e-5,1.9013872940145218e-4,3.7597807799655567e-7
freewatch,P10,ConM3,2,Con,19,f,6,5,1.5,3.5,5.5,6,subj12F,7.04068440570069,16.26568335140397,110.55136702227628,0.9269823640319402,0,64.90231885474688,0.00447595957132911,7.624300811570248e-4,0.025142453268655055,1.8565639175484482e-4,0,0.008745764567409633,2.1988997693475588e-4,0,0,0
freewatch,P10,ExtM1,1,Ext,19,f,6,5,1.5,3.5,5.5,5,subj12F,1.4787488309872356,4.181163823381301,144.97604780583785,3.5592921597624083,0,16.250897041185798,8.770752259710769e-4,2.1327027918292786e-4,0.02455140521690734,5.98300917761373e-4,0,0.0017860091264079348,4.384903378353589e-5,0,0,0
freewatch,P10,AgrM3,1,Agr,19,f,6,5,1.5,3.5,5.5,5,subj12F,0.44782187516633043,44.50596669059855,47.26581809086383,1.525640742909261,0,65.37645066378704,4.1696636421446035e-4,0.0028967695060269816,0.012431830113325574,3.6958351330166207e-4,0,0.009481718732964039,1.1787511647054555e-4,0,0,0
freewatch,P10,ExtM2,0,Ext,19,f,6,5,1.5,3.5,5.5,4,subj12F,1.1330752090986913,0,141.99735189153478,0.2868503511615103,0,21.252583659296956,6.340655898705603e-4,0,0.025352142812271876,4.289030370237893e-5,0,0.0022642854953438055,5.7404489245711924e-5,0,0,0
freewatch,P10,OpeM5,1,Ope,19,f,6,5,1.5,3.5,5.5,5,subj12F,20.852479343151714,0,156.36319689492808,1.013377501224184,0,7.778696872842935,0.010710056159810844,0,0.026926674168232835,1.6550342989125983e-4,0,9.310229650320688e-4,2.506935202256055e-5,0,0,0
freewatch,P10,ExtF4,1,Ext,19,f,6,5,1.5,3.5,5.5,5,subj12F,14.744589557848915,0,68.38033473007141,3.4937522398000898,0,97.59991769274272,0.008557509900086429,0,0.01125046639191698,5.363451396684203e-4,0,0.01184608783744905,1.3327401309091703e-4,0,0,0
freewatch,P10,NeuM3,2,Neu,19,f,6,5,1.5,3.5,5.5,6,subj12F,7.1838424125494464,0,76.282846062545,0.013582402253088618,3.9109010805883214e-4,65.05788572177352,0.004512463826978295,0,0.014904815565170966,2.190710040820745e-6,6.63764609740041e-8,0.006188327377701276,9.22358782215356e-5,4.107592706803499e-10,9.893289086862995e-10,6.1222911711747526e-12
freewatch,P10,OpeF3,-1,Ope,19,f,6,5,1.5,3.5,5.5,3,subj12F,16.459435614628703,6.97328363419556,93.04041524008363,9.654459400178462,13.877899923008576,4.104568116719453,0.011143829122971363,3.7176966648161007e-4,0.015734891804512707,0.00137312749255845,0.002057509254708462,5.366149976100736e-4,8.443578928073353e-6,1.1040903237980858e-6,3.237468550962123e-5,1.737274178737228e-8
freewatch,P10,ExtM3,2,Ext,19,f,6,5,1.5,3.5,5.5,6,subj12F,22.815259472420504,0,71.98757004234025,0.6012390321285903,32.097779545405544,22.4954718687378,0.012200673514663371,0,0.011952111911396356,1.1802886378653128e-4,0.004023286480998439,0.002657782593187358,3.176611498993652e-5,1.0693020776603673e-5,4.808677027250137e-5,1.2780418099285347e-7
freewatch,P10,AgrM2,0,Agr,19,f,6,5,1.5,3.5,5.5,4,subj12F,2.733932891078333,0,77.52696330977928,3.7759341460196887,0,85.99172385195509,0.0017259677342666244,0,0.017457095994095763,6.290078537430766e-4,0,0.00980074354364658,1.7109252085495261e-4,0,0,0
freewatch,P10,NeuF2,1,Neu,19,f,6,5,1.5,3.5,5.5,5,subj12F,19.66333287948564,0,78.2821120693424,1.110934507183837,0.5245267754668158,146.84088468026707,0.012122893267253786,0,0.015097803677790242,2.263056645312359e-4,6.945534632770336e-5,0.01614345697892118,2.4373074414860474e-4,1.1212493953973504e-6,1.0486231832285949e-6,1.6928403245550203e-8
freewatch,P10,NeuF3,-1,Neu,19,f,6,5,1.5,3.5,5.5,3,subj12F,1.721429193263591,0,116.44567281935369,0,18.5698187215023,74.68628771491797,8.093226108432492e-4,0,0.023108885258851696,0,0.0035243535246730503,0.007803394390859677,1.803277456079432e-4,2.750192052584021e-5,8.144388121329907e-5,6.355387258296998e-7
freewatch,P10,ExtF3,-1,Ext,19,f,6,5,1.5,3.5,5.5,3,subj12F,16.74140439486885,0,122.92002801738408,6.174687482824946,0.9738061121908311,33.420406398027815,0.009894447041884665,0,0.02069012422443765,0.0013213540515354047,2.34935129599718e-4,0.004076653622594269,8.434646987147919e-5,9.577491471573445e-7,4.860837016102524e-6,1.9815948830534675e-8
freewatch,P10,NeuM4,-1,Neu,19,f,6,5,1.5,3.5,5.5,3,subj12F,1.0886298644738486,0,66.85634267026789,32.68911145235968,25.624225437138822,28.259089137828063,4.8577860976075347e-4,0,0.012233548521549478,0.005187924369522248,0.004229816018015652,0.0031956450455533263,3.909407872242581e-5,1.3516990601573818e-5,5.174565949362168e-5,1.6536076038968158e-7
freewatch,P10,AgrF3,2,Agr,19,f,6,5,1.5,3.5,5.5,6,subj12F,12.709252889618229,0,39.99058562237159,1.2459574746278237,2.9869163729888353,94.34987866998802,0.011877806438895541,0,0.009033337615173163,3.107900909523132e-4,7.344274337321945e-4,0.01237213200498138,1.1176164542048607e-4,9.086433158214427e-6,6.634330962748129e-6,8.208081843585506e-8
freewatch,P10,AgrF2,2,Agr,19,f,6,5,1.5,3.5,5.5,6,subj12F,0.0010090713003311383,0,48.04937124722733,0,11.67870983279191,26.330708740871003,5.544347804017243e-7,0,0.011127691349519993,0,0.0021027565417342294,0.0038455832833169277,4.279246383562447e-5,8.086325405778466e-6,2.339882577960256e-5,8.998213326728479e-8
freewatch,P10,ConM2,-2,Con,19,f,6,5,1.5,3.5,5.5,2,subj12F,35.307144540995026,0,94.20717743274422,14.217717431299578,0.834527287594632,82.68431116667811,0.0286816771250975,0,0.02317519740042908,0.0036890808072910166,2.402208657439931e-4,0.01125262808474117,2.607818771374888e-4,2.7031160604116947e-6,5.567165983319012e-6,6.26452482963112e-8
freewatch,P13,ConF3,2,Con,20,m,2.5,6.5,2,5,6.5,6,subj17M,0,0,7.182121244832238e-5,0,0,231.70884113347628,0,0,1.3515470916131422e-8,0,0,0.027512329747503714,3.7184209253740376e-10,0,0,0
freewatch,P13,NeuM5,2,Neu,20,m,2.5,6.5,2,5,6.5,6,subj17M,0.42301718442531366,0,207.21554061099738,4.811325098054696,0,0.37566878558868666,2.309045766513721e-4,0,0.05145655341718336,7.457106475596243e-4,0,4.969163830538183e-5,2.556960440848235e-6,0,0,0
freewatch,P13,OpeF1,2,Ope,20,m,2.5,6.5,2,5,6.5,6,subj17M,22.835006282892397,0,17.29142271163349,0.1572814060037424,0,3.215416387234448,0.010931070504017423,0,0.0028029539166207636,3.113250316780333e-5,0,3.7926591026591743e-4,1.0630648686205923e-6,0,0,0
freewatch,P13,ConF5,1,Con,20,m,2.5,6.5,2,5,6.5,5,subj17M,3.6626422581404445,10.633927940312153,0.013991761128883638,28.82569756320093,0,0,0.0020091290499947585,7.121569743043231e-4,2.8560443210621837e-6,0.007037523819140852,0,0,0,0,0,0
freewatch,P13,AgrF1,1,Agr,20,m,2.5,6.5,2,5,6.5,5,subj17M,0.0012188171046139092,0,284.00485007004227,0.28792977445738355,0,0.00046799754413822357,1.0882295576909904e-6,0,0.06810667867387105,8.018094526799876e-5,0,6.538104835683481e-8,4.4528860517997724e-9,0,0,0
freewatch,P13,ConM1,-2,Con,20,m,2.5,6.5,2,5,6.5,2,subj17M,0.004076233858641222,0,238.77913162885525,0,0,4.6992754949955495,2.2421528375364258e-6,0,0.05795609990991633,0,0,5.430804917364555e-4,3.14748272382045e-5,0,0,0
freewatch,P13,ExtF5,-2,Ext,20,m,2.5,6.5,2,5,6.5,2,subj17M,4.262066509596426e-5,0,277.59103584094805,0,0,21.22905886702241,1.7714324645039177e-8,0,0.04875149909394943,0,0,0.0024112970089757396,1.1755434394832374e-4,0,0,0
freewatch,P13,AgrM4,2,Agr,20,m,2.5,6.5,2,5,6.5,6,subj17M,0,0,0.6002337394831195,0,0,127.1179735687925,0,0,1.5382720130269594e-4,0,0,0.016772393926480077,2.5800504168567656e-6,0,0,0
